movieId,tagId,relevance,tag,title_cast,director,runtime,budget,plot_keywords,imdbId,tmdbId,title,genres,year,combine
58,1,0.021,007,Philippe Noiret|Massimo Troisi|Maria Grazia Cucinotta|Renato Scarpa|Linda Moretti|Sergio Solli|Carlo Di Maio|Nando Neri|Vincenzo Di Sauro|Orazio Stracuzzi|Alfredo Cozzolino|Mariano Rigillo|Anna Bonaiuto,Massimo Troisi,108.0,"$3,000,000",postman|poetry|island|poet,110877,11010.0,"Postman, The (Postino, Il) (1994)",Comedy|Drama|Romance,1994,Massimo Troisi Comedy Drama Romance postman poetry island poet
59,1,0.0237499999999999,007,Lothaire Bluteau|Patrick Goyette|Jean-Louis Millette|Kristin Scott Thomas|Ron Burrage|Richard Fréchette|François Papineau|Marie Gignac|Normand Daneau|Anne-Marie Cadieux|Suzanne Clément|Lynda Beaulieu|Pascal Rollin|Billy Merasty|Paul Hébert,Robert Lepage,100.0,,reference to joan of arc|1950s|priest|hitchcockian,112714,99040.0,"Confessional, The (Confessionnal, Le) (1995)",Drama|Mystery,1995,Robert Lepage Drama Mystery reference to joan of arc 1950s priest hitchcockian
60,1,0.0272499999999999,007,Hal Scardino|Litefoot|Lindsay Crouse|Richard Jenkins|Rishi Bhat|Steve Coogan|David Keith|Sakina Jaffrey|Vincent Kartheiser|Nestor Serrano|Ryan Olson|Leon Tejwani|Lucas Tejwani|Christopher Conte|Cassandra Brown,Lynne Reid Banks,96.0,"$45,000,000",robocop character|five word title|child protagonist|miniature person,113419,11359.0,"Indian in the Cupboard, The (1995)",Adventure|Children|Fantasy,1995,Lynne Reid Banks Adventure Children Fantasy robocop character five word title child protagonist miniature person
61,1,0.0324999999999999,007,Sally Field|Ed Harris|Olivia Burnette|Alexandra Kyle|Kiefer Sutherland|Joe Mantegna|Beverly D'Angelo|Darrell Larson|Charlayne Woodard|Philip Baker Hall|Keith David|Wanda Acuna|Geoffrey Rivas|Armin Shimerman|Natalija Nogulich,Erika Holzer,101.0,"$20,000,000",pantyhosed leg|rape|vigilante|rape and murder,116260,17182.0,Eye for an Eye (1996),Drama|Thriller,1996,Erika Holzer Drama Thriller pantyhosed leg rape vigilante rape and murder
62,1,0.04025,007,Richard Dreyfuss|Glenne Headly|Jay Thomas|Olympia Dukakis|William H. Macy|Alicia Witt|Terrence Howard|Damon Whitaker|Jean Louisa Kelly|Alexandra Boyd|Nicholas John Renner|Joseph Anderson|Anthony Natale|Joanna Gleason|Beth Maitland,Patrick Sheane Duncan,143.0,"$23,000,000",teaching|high school|1990s|deafness,113862,2054.0,Mr. Holland's Opus (1995),Drama,1995,Patrick Sheane Duncan Drama teaching high school 1990s deafness
63,1,0.05325,007,Shawn Wayans|Marlon Wayans|Tracey Cherelle Jones|Chris Spencer|Suli McCullough|Darrel Heath|Helen Martin|Isaiah Barnes|Lahmard J. Tate|Keenen Ivory Wayans|Keith Morris|Craig Wayans|Casey Lee|Joe Scott|Kim Wayans,South Central,89.0,"$3,800,000",hood|parody|grandmother|cult film,116126,10607.0,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy|Crime,1996,South Central Comedy Crime hood parody grandmother cult film
64,1,0.02975,007,Denis Leary|Sandra Bullock|Stephen Dillane|Yaphet Kotto|Mike Starr|Jonathan Tucker|Wayne Robson|Michael Badalucco|Lenny Clarke|Jonny Fido|Don Gavin|Shaun Clarke|Markus Parilo|John Friesen|Sean Runnette,Denis Leary,96.0,,painting|island|thief|voyeur,118002,19760.0,Two if by Sea (1996),Comedy|Romance,1996,Denis Leary Comedy Romance painting island thief voyeur
65,1,0.0642499999999999,007,William Atherton|Denise Dowse|Dara Tomanovich|Kevin West|Kylie Minogue|Pauly Shore|Stephen Baldwin|Joey Lauren Adams|Teresa Hill|Patricia Hearst|Robbie Thibaut Jr.|Adam Weisman|Henry Gibson|Brian Hayes Currie|Courtney Mizel,Adam Leff,88.0,"$15,000,000",bio dome|experiment|biosphere|slapstick comedy,115683,9536.0,Bio-Dome (1996),Comedy,1996,Adam Leff Comedy bio dome experiment biosphere slapstick comedy
66,1,0.04825,007,Patrick Bergin|Matt Frewer|Austin O'Brien|Ely Pouget|Camille Cooper|Patrick LaBrecque|Crystal Celeste Grant|Sean P. Young|Mathew Valencia|Kevin Conway|Trever O'Brien|Richard Fancy|Ellis Williams|Castulo Guerra|Molly Shannon,Farhad Mann,93.0,"$15,000,000",psychotronic film|computer|parking garage|sword,116839,11525.0,Lawnmower Man 2: Beyond Cyberspace (1996),Action|Sci-Fi|Thriller,1996,Farhad Mann Action Sci-Fi Thriller psychotronic film computer parking garage sword
67,1,0.064,007,Jerry Barone|Mary Elizabeth Mastrantonio|Al Pacino|Patrick Borriello|Andy Romano|Donna Mitchell|Mary Lou Rosato|Joe Grifasi|Rosemary De Angelis|Ron McLarty|Charley Scalies|Joanna Merlin|Geoff Pierson|Karen Shallo|Nick Discenza,Joseph Stefano,85.0,,man wears eyeglasses|old man|suicide by hanging|great depression,114753,40628.0,Two Bits (1995),Drama,1995,Joseph Stefano Drama man wears eyeglasses old man suicide by hanging great depression
68,1,0.0364999999999999,007,Victoria Abril|Josiane Balasko|Alain Chabat|Ticky Holgado|Catherine Hiegel|Catherine Samie|Catherine Lachens|Katrine Boorman|Telsche Boorman|Véronique Barrault|Sylvie Audcoeur|Michèle Bernier|Maureen Diot|Miguel Bosé|Jean-Luc Violet,Patrick Aubrée,104.0,,f rated|lesbian|strong female character|polyamorous relationship,113149,4482.0,French Twist (Gazon maudit) (1995),Comedy|Romance,1995,Patrick Aubrée Comedy Romance f rated lesbian strong female character polyamorous relationship
69,1,0.03525,007,Ice Cube|Chris Tucker|Nia Long|Tommy 'Tiny' Lister|John Witherspoon|Anna Maria Horsford|Regina King|Paula Jai Parker|Faizon Love|DJ Pooh|Angela Means|Vickilyn Reynolds|Ronn Riser|Kathleen Bradley|Tony Cox,Ice Cube,91.0,"$3,500,000",adult lives at home|hat|drug user|drug,113118,10634.0,Friday (1995),Comedy,1995,Ice Cube Comedy adult lives at home hat drug user drug
70,1,0.03775,007,George Clooney|Quentin Tarantino|Harvey Keitel|Juliette Lewis|Ernest Liu|Salma Hayek|Cheech Marin|Danny Trejo|Tom Savini|Fred Williamson|Michael Parks|Brenda Hillhouse|John Saxon|Marc Lawrence|Kelly Preston,Robert Kurtzman,108.0,"$19,000,000",sex offender|vampire|stripper|rape victim,116367,755.0,From Dusk Till Dawn (1996),Action|Comedy|Horror|Thriller,1996,Robert Kurtzman Action Comedy Horror Thriller sex offender vampire stripper rape victim
71,1,0.0514999999999999,007,William Baldwin|Cindy Crawford|Steven Berkoff|Christopher McDonald|Miguel Sandoval|Johann Carlo|Salma Hayek|John Bedford Lloyd|Olek Krupa|Jenette Goldstein|Marc Macaulay|Sonny Carl Davis|Frank Medrano|Don Yesso|Paul Dillon,Paula Gosling,91.0,"$50,000,000",female lawyer|spy|based on novel|woman in jeopardy,113010,11859.0,Fair Game (1995),Action,1995,Paula Gosling Action female lawyer spy based on novel woman in jeopardy
72,1,0.02,007,Josh Hamilton|Samuel Gould|Catherine Kellner|Jonathan Baumbach|John Lehr|Olivia d'Abo|Peter Czernin|Carlos Jacott|Chris Eigeman|Eric Stoltz|Eliza Roberts|Jason Wiles|Parker Posey|Christopher Reed|Noah Baumbach,Noah Baumbach,96.0,,female stockinged legs|pantyhose|slacker|beer drinking,113537,28387.0,Kicking and Screaming (1995),Comedy|Drama,1995,Noah Baumbach Comedy Drama female stockinged legs pantyhose slacker beer drinking
73,1,0.03175,007,Jean-Paul Belmondo|Michel Boujenah|Alessandra Martines|Salomé Lelouch|Annie Girardot|Philippe Léotard|Clémentine Célarié|Philippe Khorsand|Ticky Holgado|Rufus|Nicole Croisille|William Leymergie|Jean Marais|Micheline Presle|Darry Cowl,Victor Hugo,175.0,,lawyer|boxer|jewish|paris france,113828,48750.0,"Misérables, Les (1995)",Drama|War,1995,Victor Hugo Drama War lawyer boxer jewish paris france
74,1,0.0364999999999999,007,Christian Slater|Mary Stuart Masterson|Pamela Adlon|Josh Brolin|Brian Tarantina|Debra Monk|Mary Alice|Kenneth Cranham|Ally Walker|Anne Pitoniak|Michael Haley|Cass Morgan|Gina Torres|Nick Tate|Víctor Sierra,Michael Goldenberg,87.0,,florist|flower|widower|rooftop,115644,20927.0,Bed of Roses (1996),Drama|Romance,1996,Michael Goldenberg Drama Romance florist flower widower rooftop
75,1,0.03875,007,Rick Moranis|Tom Arnold|Julianne Phillips|Carol Kane|Jeffrey Tambor|Curtis Armstrong|Faith Prince|Tony Pierce|Don Knotts|Blake Bashoff|Cody McMains|Harry Waters Jr.|Stuart Pankin|Justin Jon Ross|Michael Zwiener,Mark Steven Johnson,90.0,"$15,000,000",close up of eyes|close up of lips|close up of mouth|bully,115676,36929.0,Big Bully (1996),Comedy|Drama,1996,Mark Steven Johnson Comedy Drama close up of eyes close up of lips close up of mouth bully
76,1,0.0349999999999999,007,Peter Weller|Roy Dupuis|Jennifer Rubin|Andrew Lauer|Charles Edwin Powell|Ron White|Michael Caloz|Liliana Komorowska|Jason Cavalier|Leni Parker|Sylvain Massé|Bruce Boa|Tom Berry|Henry Ramer,Philip K. Dick,108.0,"$20,000,000",stop motion|matte painting|miniature model|shakespearean quotation,114367,9102.0,Screamers (1995),Action|Sci-Fi|Thriller,1995,Philip K. Dick Action Sci-Fi Thriller stop motion matte painting miniature model shakespearean quotation
77,1,0.0429999999999999,007,Nico|Tina Aumont|Christian Päffgen|Edith Boulogne|Jackson Browne|John Cale|Danny Fields|Carlos De Maldonado-Bostock|Jonas Mekas|Paul Morrissey|Sterling Morrison|Billy Name|Nikos Papatakis|Lutz Ulbrich|Viva,Susanne Ofteringer,,,f rated|female musician|singer songwriter|interview,113973,124626.0,Nico Icon (1995),Documentary,1995,Susanne Ofteringer Documentary f rated female musician singer songwriter interview
78,1,0.0215,007,Jack Nicholson|David Morse|Anjelica Huston|Robin Wright|Piper Laurie|Richard Bradford|Priscilla Barnes|David Baerwald|Robbie Robertson|John Savage|Kari Wuhrer|Jennifer Leigh Warren|Kellita Smith|Richard C. Sarafian|Bobby Cooper,Sean Penn,111.0,"$9,000,000",hit and run|obsession|forgiveness|loneliness,112744,27526.0,"Crossing Guard, The (1995)",Action|Crime|Drama|Thriller,1995,Sean Penn Action Crime Drama Thriller hit and run obsession forgiveness loneliness
79,1,0.03275,007,Demi Moore|Alec Baldwin|Joseph Gordon-Levitt|James Gandolfini|Lindsay Crouse|Anne Heche|Tony Lo Bianco|Michael Constantine|Matt Craven|Todd Susman|Michael Rispoli|Julie Halston|Frank Adonis|Matthew Cowles|Polly Adams,George Dawes Green,118.0,"$44,000,000",female frontal nudity|female nudity|ankle holster|ankle,116731,9623.0,"Juror, The (1996)",Drama|Thriller,1996,George Dawes Green Drama Thriller female frontal nudity female nudity ankle holster ankle
80,1,0.0205,007,Aida Mohammadkhani|Mohsen Kafili|Fereshteh Sadre Orafaiy|Anna Borkowska|Mohammad Shahani|Mohammed Bakhtiar|Aliasghar Smadi|Hamidreza Tahery|Asghar Barzegar|Hasan Neamatolahi|Bosnali Bahary|Mohammadreza Baryar|Shaker Hayely|Homayoon Rokani|Mohammad Farakani,Abbas Kiarostami,85.0,"$150,000",money|little girl|shopkeeper|snake charmer,112445,46785.0,"White Balloon, The (Badkonake sefid) (1995)",Children|Drama,1995,Abbas Kiarostami Children Drama money little girl shopkeeper snake charmer
81,1,0.04175,007,Andy Garcia|Christopher Lloyd|William Forsythe|Bill Nunn|Treat Williams|Jack Warden|Steve Buscemi|Fairuza Balk|Gabrielle Anwar|Christopher Walken|Michael Nicolosi|Bill Cobbs|Marshall Bell|Glenn Plummer|Don Stark,Scott Rosenberg,115.0,"$7,000,000",debt|contract killer|one last job|gangster,114660,400.0,Things to Do in Denver When You're Dead (1995),Crime|Drama|Romance,1995,Scott Rosenberg Crime Drama Romance debt contract killer one last job gangster
82,1,0.0305,007,Willeke van Ammelrooy|Els Dottermans|Dora van der Groen|Veerle van Overloop|Esther Vriesendorp|Carolien Spoor|Thyrza Ravesteijn|Mil Seghers|Jan Decleir|Elsie de Brauw|Reinout Bussemaker|Marina de Graaf|Jan Steen|Catherine ten Bruggencate|Paul Kooij,Marleen Gorris,102.0,"GBP1,500,000",f rated|feminist film|character name as title|one word title,112379,880.0,Antonia's Line (Antonia) (1995),Comedy|Drama,1995,Marleen Gorris Comedy Drama f rated feminist film character name as title one word title
83,1,0.03975,007,Al Freeman Jr.|Phylicia Rashad|Leon|Paula Kelly|Salli Richardson-Whitfield|Anna Maria Horsford|Bernie Casey|Isaac Hayes|Ray J|Karen Malina White|Damon Hines|Iona Morris|Phill Lewis|Taj Mahal|Polly Bergen,Clifton L. Taulbert,115.0,,segregation|rural setting|race relations|prejudice,114039,146599.0,Once Upon a Time... When We Were Colored (1995),Drama|Romance,1995,Clifton L. Taulbert Drama Romance segregation rural setting race relations prejudice
84,1,0.04075,007,Victoria Foyt|Viveca Lindfors|Jon Robin Baitz|Savannah Smith Boucher|Roscoe Lee Browne|Andre Gregory|Nick Gregory|Melissa Leo|Roddy McDowall|Martha Plimpton|Ron Rifkin|Diane Salinger|Brooke Smith|Kristoffer Tabori|Holland Taylor,Henry Jaglom,108.0,,f rated|long island|actress|written and directed by cast member,113612,188588.0,Last Summer in the Hamptons (1995),Comedy|Drama,1995,Henry Jaglom Comedy Drama f rated long island actress written and directed by cast member
85,1,0.0252499999999999,007,Mark Rylance|Kristin Scott Thomas|Patsy Kensit|Jeremy Kemp|Douglas Henshall|Annette Badland|Chris Larkin|Anna Massey|Saskia Wickham|Lindsay Thomas|Michelle Sylvester|Clare Lovell|Jenny Lovell|Oona Haas|Angus Hodder,A.S. Byatt,116.0,"$4,997,987",aristocrat|insect|england|bare chested male,112365,8447.0,Angels and Insects (1995),Drama|Romance,1995,A.S. Byatt Drama Romance aristocrat insect england bare chested male
86,1,0.0404999999999999,007,Jeff Bridges|Caroline Goodall|John Savage|Scott Wolf|Jeremy Sisto|Ryan Phillippe|David Lascher|Eric Michael Cole|Jason Marsden|David Selby|Julio Oscar Mechoso|Zeljko Ivanek|Balthazar Getty|Ethan Embry|Jordan Clarke,Charles Gieg Jr.,129.0,"$38,000,000",sail|squall|storm|male bonding,118158,10534.0,White Squall (1996),Action|Adventure|Drama,1996,Charles Gieg Jr. Action Adventure Drama sail squall storm male bonding
87,1,0.0414999999999999,007,Jason Alexander|Faye Dunaway|Eric Lloyd|Rupert Everett|Graham Sack|Paul Reubens|Glenn Shadix|Nathan Davis|Jennifer Bassey|Judith Scott|Bruce Beatty|Danny Comden|Steven Gilborn|Lois De Banzie|Natalie Core,John Hopkins,88.0,,brother brother relationship|air duct|hotel owner|concierge,116151,17414.0,Dunston Checks In (1996),Children|Comedy,1996,John Hopkins Children Comedy brother brother relationship air duct hotel owner concierge
88,1,0.03675,007,Chris Farley|David Spade|Tim Matheson|Christine Ebersole|Gary Busey|Grant Heslov|Timothy Carhart|Bruce McGill|Michael Patrick Carter|Boyd Banks|David St. James|Skip O'Brien|Branden Morgan|'Gypsy' Spheeris|John Ashker,Fred Wolf,87.0,,clumsiness|embarrassment|political campaign|slapstick comedy,115697,13997.0,Black Sheep (1996),Comedy,1996,Fred Wolf Comedy clumsiness embarrassment political campaign slapstick comedy
89,1,0.0359999999999999,007,Johnny Depp|Courtney Chase|Charles S. Dutton|Christopher Walken|Roma Maffia|Marsha Mason|Peter Strauss|Gloria Reuben|Bill Smitrovich|G.D. Spradlin|Yul Vazquez|Edith Diaz|Armando Ortega|C.J. Bau|Cynthena Sanders,Patrick Sheane Duncan,90.0,"$33,000,000",real time|conservatism|vigilantism|character repeats someone else's dialogue,113972,2086.0,Nick of Time (1995),Action|Thriller,1995,Patrick Sheane Duncan Action Thriller real time conservatism vigilantism character repeats someone else's dialogue
90,1,0.0165,007,Jason Patric|Thandie Newton|Larry Drake|Sam Waterston|Sarah-Jane Wylde|Eric Mabius|Muse Watson|John Doman|Andy Stahl|Danny Nelson|Collin Wilcox Paxton|Dean Rader-Duval|Billy Ray Reynolds|Marlus Harding|Lisa Roberts Gillan,John Duigan,91.0,,slave|freedom|slave owner|law,113490,61548.0,The Journey of August King (1995),Drama,1995,John Duigan Drama slave freedom slave owner law
92,1,0.0255,007,Julia Roberts|John Malkovich|George Cole|Michael Gambon|Kathy Staff|Glenn Close|Michael Sheen|Bronagh Gallagher|Linda Bassett|Henry Goodman|Ciarán Hinds|Sasha Hanau|Moya Brady|Emma Griffiths Malin|David Ross,Valerie Martin,108.0,"$47,000,000",housemaid|servant|laboratory|butler,117002,9095.0,Mary Reilly (1996),Drama|Horror|Thriller,1996,Valerie Martin Drama Horror Thriller housemaid servant laboratory butler
93,1,0.03775,007,Eddie Murphy|Angela Bassett|Allen Payne|Kadeem Hardison|John Witherspoon|Zakes Mokae|Joanna Cassidy|Simbi Kali|Messiri Freeman|Kelly Cinnante|Jsu Garcia|W. Earl Brown|Ayo Adeyemi|Troy Curvey Jr.|Vickilyn Reynolds,Eddie Murphy,100.0,"$20,000,000",vampire|yellow eyes|african american|brooklyn new york city,114825,12158.0,Vampire in Brooklyn (1995),Comedy|Horror|Romance,1995,Eddie Murphy Comedy Horror Romance vampire yellow eyes african american brooklyn new york city
94,1,0.0344999999999999,007,Matt Dillon|Noah Emmerich|Annabeth Gish|Lauren Holly|Timothy Hutton|Rosie O'Donnell|Max Perlich|Martha Plimpton|Natalie Portman|Michael Rapaport|Mira Sorvino|Uma Thurman|Pruitt Taylor Vince|Anne Bobby|Richard Bright,Scott Rosenberg,112.0,,cheating wife|skank|loves knows no age boundaries|bangs,115639,9283.0,Beautiful Girls (1996),Comedy|Drama|Romance,1996,Scott Rosenberg Comedy Drama Romance cheating wife skank loves knows no age boundaries bangs
95,1,0.1599999999999999,007,John Travolta|Christian Slater|Samantha Mathis|Delroy Lindo|Bob Gunton|Frank Whaley|Howie Long|Vondie Curtis-Hall|Jack Thompson|Vyto Ruginis|Ousaun Elam|Shaun Toub|Casey Biggs|Jeffrey Stephan|Joey Box,Graham Yost,108.0,"$50,000,000",male male relationship|good versus evil|evil man|villain,115759,9208.0,Broken Arrow (1996),Action|Adventure|Thriller,1996,Graham Yost Action Adventure Thriller male male relationship good versus evil evil man villain
96,1,0.0242499999999999,007,Richard Briers|Hetta Charnley|Joan Collins|Nicholas Farrell|Mark Hadfield|Gerard Horan|Celia Imrie|Michael Maloney|Jennifer Saunders|Julia Sawalha|John Sessions|Ann Davies|James D. White|Robert Hines|Allie Byrne,Kenneth Branagh,99.0,,christmas|actor|play|british renaissance,113403,40154.0,In the Bleak Midwinter (1995),Comedy|Drama,1995,Kenneth Branagh Comedy Drama christmas actor play british renaissance
97,1,0.019,007,Vincent Cassel|Hubert Koundé|Saïd Taghmaoui|Abdel Ahmed Ghili|Solo|Joseph Momo|Héloïse Rauth|Rywka Wajsbrot|Olga Abrego|Laurent Labasse|Choukri Gabteni|Nabil Ben Mhamed|Benoît Magimel|Médard Niang|Arash Mansour,Mathieu Kassovitz,98.0,"EUR2,590,000",police|arab|gun|ghetto,113247,406.0,"Hate (Haine, La) (1995)",Crime|Drama,1995,Mathieu Kassovitz Crime Drama police arab gun ghetto
98,1,0.021,007,Sadie Frost|Jude Law|Sean Pertwee|Fraser James|Sean Bean|Marianne Faithfull|Jonathan Pryce|Daniel Newman|Lee Whitlock|Ralph Ineson|Eamonn Walker|Jason Isaacs|Chris Constantinou|Tilly Vosburgh|Melanie Hill,Paul W.S. Anderson,105.0,,shopping|shop|shopping mall|stealing,111173,45549.0,Shopping (1994),Action|Thriller,1994,Paul W.S. Anderson Action Thriller shopping shop shopping mall stealing
99,1,0.0257499999999999,007,Nick Broomfield|Nina Xining Zuo|Madam Alex|Corinne Bohrer|Mike Brambles|Cookie|Elisa Fleiss|Heidi Fleiss|Jason Fleiss|Jesse Fleiss|Kim Fleiss|Paul Fleiss|Shannon Fleiss|Gabby|Daryl Gates,Nick Broomfield,106.0,,narration|prostitution,113283,63076.0,Heidi Fleiss: Hollywood Madam (1995),Documentary,1995,Nick Broomfield Documentary narration prostitution
100,1,0.03425,007,Al Pacino|John Cusack|Bridget Fonda|Danny Aiello|Martin Landau|David Paymer|Anthony Franciosa|Richard Schiff|Lindsay Duncan|Nestor Serrano|Mel Winkler|Luna Lauren Velez|Chloe Morris|Ian Quinlan|Roberta Peters,Ken Lipper,111.0,"$40,000,000",mayor|dealer|drug dealer|deputy mayor,115907,11062.0,City Hall (1996),Drama|Thriller,1996,Ken Lipper Drama Thriller mayor dealer drug dealer deputy mayor
101,1,0.0237499999999999,007,Luke Wilson|Owen Wilson|Ned Dowd|Shea Fowler|Haley Miller|Robert Musgrave|Andrew Wilson|Brian Tenenbaum|Jenni Tooley|Temple Nash|Dipak Pallana|Darryl Cox|Stephen Dignan|Lumi Cavazos|Julie Mayfield,Owen Wilson,91.0,"$7,000,000",texas|caper|dark comedy|motel,115734,13685.0,Bottle Rocket (1996),Adventure|Comedy|Crime|Romance,1996,Owen Wilson Adventure Comedy Crime Romance texas caper dark comedy motel
